순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
506,국내도서,아는 만큼 보인다 : 한 권으로 읽는 나의 문화유산답사기,318457656 ,9788936479381 ,3810,유홍준 지음,창비,20230609,"22,000","19,800","1,100점",11190,인문학
507,국내도서,이은경쌤의 사자성어 속담 일력 365 (스프링),326258341 ,9791192625881 ,12590,이은경 지음,포레스트북스,20231028,"22,000","19,800","1,100점",17108,좋은부모
508,국내도서,진격의 거인 후회없는 선택 1,356102721 ,9791141157531 ,7650,"스루가 히카루 지음, 이사야마 하지메 원작",학산문화사(만화),20141029,"6,000","5,400",300점,6460,만화
509,국내도서,JLPT 보카 한권으로 끝내기,86867659 ,9788927711452 ,13730,김성곤 지음,다락원,20160704,"17,500","15,750",870점,8378,외국어
510,국내도서,고수의 생각법 (10만 부 기념 스페셜 에디션),319310044 ,9791168341111 ,3190,조훈현 지음,인플루엔셜(주),20230623,"17,500","15,750",870점,8668,자기계발
511,국내도서,야옹이 수영 교실 (리커버 에디션),343850009 ,9791168341180 ,,"신현경 지음, 노예지 그림",북스그라운드,20230730,"16,800","15,120",840점,11039,어린이
512,국내도서,백년의 고독 1,217600 ,9788937460340 ,4800,"가브리엘 가르시아 마르케스 지음, 조구호 옮김",민음사,19991004,"10,000","9,000",500점,15126,소설/시/희곡
513,국내도서,사카모토 데이즈 5,356890305 ,9791142302398 ,7830,스즈키 유우토 지음,대원씨아이(만화),20220722,"6,500","5,850",320점,4755,만화
514,국내도서,자기 결정,63822180 ,9788956609249 ,3100,"페터 비에리 지음, 문항심 옮김",은행나무,20150921,"9,000","8,100",450점,17238,인문학
515,국내도서,밤의 사색,192003166 ,9791189653231 ,3850,"헤르만 헤세 지음, 배명자 옮김",반니,20190525,"11,500","10,350",570점,14467,에세이
516,국내도서,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",298375934 ,9791191043976 ,3830,"이치조 미사키 지음, 김윤경 옮김",모모,20220728,"14,000","12,600",700점,16540,소설/시/희곡
517,국내도서,사카모토 데이즈 10,316987441 ,9791170621348 ,,스즈키 유우토 지음,대원씨아이(만화),20230530,"6,000","5,400",300점,10724,만화
518,국내도서,친구의 전설,329294261 ,9788901277158 ,74800,이지은 지음,웅진주니어,20231115,"16,800","15,120",840점,23828,유아
519,국내도서,온,107418609 ,9788936424084 ,3810,안미옥 지음,창비,20170417,"11,000","9,900",550점,11183,소설/시/희곡
520,국내도서,너무 잘하려고 애쓰지 마라,295665964 ,9791170400608 ,3810,나태주 지음,열림원,20220531,"14,000","12,600",700점,19484,소설/시/희곡
521,국내도서,메달리스트 2,298569639 ,9791168768949 ,,츠루마이카다 지음,학산문화사(만화),20220726,"6,000","5,400",300점,5224,만화
522,국내도서,나 혼자만 레벨업 7,334957498 ,9791193821039 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,20230222,"16,000","14,400",800점,6571,만화
523,국내도서,자존감 수업,86793193 ,9791186757093 ,3190,윤홍균 지음,심플라이프,20160825,"17,000","15,300",850점,64572,인문학
524,국내도서,쉽게 배우는 인체 드로잉,251740052 ,9788994796086 ,13650,"앤드류 루미스 지음, 유한이 옮김",디자인이음,20200916,"7,000","6,300",350점,10913,예술/대중문화
525,국내도서,오십에 읽는 논어,282002130 ,9791190826839 ,3140,최종엽 지음,유노북스,20211103,"16,000","14,400",800점,16182,인문학
526,국내도서,수확자,310336717 ,9788932923048 ,4840,"닐 셔스터먼 지음, 이수현 옮김",열린책들,20230210,"18,500","16,650",920점,7818,소설/시/희곡
527,국내도서,쉽게 배우는 한글 손글씨,35611305 ,9788994796208 ,13640,디자인이음 편집부 엮음,디자인이음,20140127,"5,000","4,500",250점,5549,건강/취미
528,국내도서,책방으로 가다,291244697 ,9791197779909 ,2810,전지영 지음,소다캣,20220228,"6,500","5,850",320점,3145,에세이
529,국내도서,우리가 케이크를 먹는 방법,296075398 ,9788954699983 ,77810,김효은 지음,문학동네,20220608,"16,800","15,120",840점,7665,유아
530,국내도서,24일 동안 열리는 크리스마스 도서관 Advent Calendar,326340011 ,9791192430645 ,74800,"레슬리 심스 외 지음, 존 조벤 외 그림, 김영진 옮김",어스본코리아,20231016,"35,000","31,500","1,750점",4417,유아
531,국내도서,우리는 언제나 다시 만나,113482584 ,9788962478518 ,77800,"윤여림 지음, 안녕달 그림",위즈덤하우스,20170720,"12,000","10,800",600점,23309,유아
532,국내도서,알아차림에 대한 알아차림,317405069 ,9791191587418 ,3190,"루퍼트 스파이라 지음, 김주환 옮김",퍼블리온,20230525,"18,000","16,200",900점,9812,인문학
533,국내도서,마음에서 빠져나와 삶 속으로 들어가라,6004573 ,9788963302355 ,93180,"Hayes, Steven C. 외 지음, 문현미 외 옮김",학지사,20100115,"18,000","18,000",0점,8631,인문학
534,국내도서,지구에서 한아뿐,198048203 ,9791188862290 ,3810,정세랑 지음,난다,20190731,"13,000","11,700",650점,20835,소설/시/희곡
535,국내도서,갈매기의 꿈,148317997 ,9791161570341 ,3840,"리처드 바크 지음, 공경희 옮김, 러셀 먼슨 사진",나무옆의자,20180601,"15,800","14,220",790점,15286,소설/시/희곡
536,국내도서,일의 격,274504870 ,9791190276023 ,13320,신수정 지음,턴어라운드,20210701,"18,000","16,200",900점,13937,경제경영
537,국내도서,봄의 폭풍과 몬스터 1,324949099 ,9791141113926 ,,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),20231012,"6,000","5,400",300점,12172,만화
538,국내도서,메달리스트 3,303284630 ,9791169277112 ,,츠루마이카다 지음,학산문화사(만화),20221018,"6,000","5,400",300점,4928,만화
539,국내도서,모 이야기,309862975 ,9791188594245 ,7810,최연주 지음,엣눈북스(atnoonbooks),20230206,"22,000","19,800","1,100점",11089,소설/시/희곡
540,국내도서,너무 보고플 땐 눈이 온다,317906466 ,9791191859546 ,3810,고명재 지음,난다,20230531,"16,000","14,400",800점,9890,에세이
541,국내도서,벚꽃 팝콘,236522760 ,9788901241371 ,74810,백유연 지음,웅진주니어,20200330,"13,000","11,700",650점,10991,유아
542,국내도서,파인만의 여섯가지 물리 이야기,394933 ,9788988907412 ,3420,"리처드 파인만 강의, 폴 데이비스 서문, 박병철 옮김",승산,20030106,"12,000","10,800",600점,18880,과학
543,국내도서,담을 넘은 아이,201317060 ,9788949121857 ,74800,"김정민 지음, 이영환 그림",비룡소,20190730,"14,000","12,600",700점,24227,어린이
544,국내도서,나니아 연대기 (리커버 특별판),319793857 ,9791169259255 ,3840,"C. S. 루이스 지음, 폴린 베인즈 그림, 햇살과나무꾼 옮김",시공주니어,20230710,"75,000","67,500","3,750점",8939,소설/시/희곡
545,국내도서,꿈꾸는 책들의 도시,44292503 ,9788975276293 ,4850,"발터 뫼르스 지음, 두행숙 옮김",들녘,20140804,"22,000","19,800","1,100점",7372,소설/시/희곡
546,국내도서,재미만점 두뇌계발 스도쿠 퍼즐 2 : 고급/특급 (스프링북),163240280 ,8809565330018 ,1,베이직콘텐츠연구소 지음,베이직북스,20180825,"10,000","7,000",100점,10126,건강/취미
547,국내도서,일본어 상용한자 무작정 따라하기 2,313286496 ,9791140701476 ,3730,권경배 지음,길벗이지톡,20230331,"28,000","25,200","1,400점",9183,외국어
548,국내도서,스프링북 어린이 스도쿠 1,171943408 ,9788971422632 ,74410,브레이니 퍼즐 랩 지음,시간과공간사,20181110,"7,700","6,930",380점,13518,어린이
549,국내도서,비상식적 성공 법칙,296431592 ,9791187875239 ,3320,"간다 마사노리 지음, 서승범 옮김",생각지도,20220630,"17,000","15,300",850점,17177,자기계발
550,국내도서,헌터x헌터 HunterXHunter 신장판 37,315020417 ,9791169479219 ,,토가시 요시히로 지음,학산문화사(만화),20230425,"6,000","5,400",300점,7944,만화
551,국내도서,아임 오케이 유어 오케이,241939746 ,9788992654579 ,3180,"토머스 A. 해리스 지음, 이영호.박미현 옮김",이너북스,20200610,"16,000","14,400",800점,4701,인문학
552,국내도서,세일즈맨의 죽음,4567207 ,9788937462184 ,4800,"아서 밀러 지음, 강유나 옮김",민음사,20090831,"9,000","8,100",450점,11200,소설/시/희곡
553,국내도서,사카모토 데이즈 2,284639784 ,9791136292315 ,,스즈키 유우토 지음,대원씨아이(만화),20211220,"6,000","5,400",300점,13863,만화
554,국내도서,우리 아기 오감발달 시끌벅적 정글 사운드북,105141243 ,8809264180679 ,1,"샘 태플린 지음, 페데리카 아이오사 그림",어스본코리아,20170308,"19,800","15,840",590점,32703,유아
555,국내도서,중국의 초한전,312669548 ,9791191675160 ,3340,이지용 지음,에포크미디어코리아,20230301,"25,000","22,500","1,250점",5671,사회과학
556,국내도서,아침에는 죽음을 생각하는 것이 좋다,324233792 ,9791167741165 ,3100,김영민 지음,어크로스,20230915,"18,500","16,650",920점,7363,인문학
557,국내도서,원칙 Principles (한정판 필사노트 에디션),342135864 ,9791157842636 ,3320,"레이 달리오 지음, 고영태 옮김",한빛비즈,20180605,"35,000","31,500","1,750점",31257,경제경영
558,국내도서,픽션들,13731314 ,9788937462757 ,4800,"호르헤 루이스 보르헤스 지음, 송병선 옮김",민음사,20111021,"11,000","9,900",550점,12552,소설/시/희곡
559,국내도서,영어 회화의 결정적 단어들,234218140 ,9788960498310 ,14740,서영조 지음,사람in,20200306,"18,000","16,200",900점,15651,외국어
560,국내도서,단다단 1,281358420 ,9791136286697 ,,타츠 유키노부 지음,대원씨아이(만화),20211027,"6,000","5,400",300점,6395,만화
561,국내도서,비가 오면 열리는 상점,318677116 ,9791198173898 ,3810,유영광 지음,클레이하우스,20230614,"16,800","15,120",840점,16222,소설/시/희곡
562,국내도서,행운이 너에게 다가오는 중,254017352 ,9788954675314 ,3810,이꽃님 지음,문학동네,20201019,"13,500","12,150",670점,13953,청소년
563,국내도서,메달리스트 4,307209234 ,9791169472470 ,,츠루마이카다 지음,학산문화사(만화),20221220,"6,000","5,400",300점,4664,만화
564,국내도서,무조건 팔리는 심리 마케팅 기술 100,315224964 ,9791157688715 ,3320,"사카이 도시오 지음, 최지현 옮김",동양북스(동양문고),20230426,"17,800","16,020",890점,13295,경제경영
565,국내도서,채소는 따뜻하게 먹습니다,284467891 ,9791187033738 ,13590,"쓰쓰미 히토미 지음, 이은정 옮김",좋은생각,20211213,"7,500","6,750",370점,3325,요리/살림
566,국내도서,그림 그리기가 이토록 쉬울 줄이야,297348390 ,9791191731279 ,13650,이기주 지음,스몰빅라이프,20220718,"18,000","16,200",900점,10383,예술/대중문화
567,국내도서,사카모토 데이즈 5,298376593 ,9791169184007 ,,스즈키 유우토 지음,대원씨아이(만화),20220722,"6,000","5,400",300점,12168,만화
568,국내도서,신곡 세트 - 전3권,29847837 ,9788937488061 ,14800,"단테 알리기에리 지음, 박상진 옮김, 윌리엄 블레이크 그림",민음사,20130808,"29,000","26,100","1,450점",15180,소설/시/희곡
569,국내도서,입 속의 검은 잎,122785 ,9788932003979 ,2810,기형도 지음,문학과지성사,19890530,"12,000","10,800",600점,24470,소설/시/희곡
570,국내도서,그리스인 조르바,6037971 ,9788932909349 ,3890,니코스 카잔차키스 지음,열린책들,20091220,"14,800","13,320",740점,37650,소설/시/희곡
571,국내도서,원미동 사람들,21874073 ,9788998441005 ,3810,양귀자 지음,쓰다,20121225,"13,000","11,700",650점,18409,소설/시/희곡
572,국내도서,당신을 기다리고 있어,239729931 ,9788963717562 ,4810,김보영 지음,새파란상상(파란미디어),20200526,"10,000","9,000",500점,9057,소설/시/희곡
573,국내도서,감정은 어떻게 만들어지는가?,118383616 ,9791188096428 ,3180,"리사 펠드먼 배럿 지음, 최호영 옮김",생각연구소,20170922,"22,000","19,800","1,100점",11017,인문학
574,국내도서,워런 버핏의 주주 서한 (양장),298436020 ,9791188754649 ,3320,"워런 버핏 지음, 로렌스 커닝험 엮음, 이건 옮김",에프엔미디어,20220801,"32,000","28,800","1,600점",8951,경제경영
575,국내도서,13.67,308365566 ,9791160078572 ,3820,"찬호께이 지음, 강초아 옮김",한즈미디어(한스미디어),20230111,"19,000","17,100",950점,8884,소설/시/희곡
576,국내도서,우리가 겨울을 지나온 방식 (리커버),329015526 ,9791161571492 ,3810,문미순 지음,나무옆의자,20230509,"14,000","12,600",700점,11004,소설/시/희곡
577,국내도서,괴테와의 대화 2,2146018 ,9788937461774 ,4800,"요한 페터 에커만 지음, 장희창 옮김",민음사,20080502,"14,000","12,600",700점,6306,소설/시/희곡
578,국내도서,만복이네 떡집,7165205 ,9788949161341 ,74800,"김리리 지음, 이승현 그림",비룡소,20100528,"13,000","11,700",650점,48483,어린이
579,국내도서,"엄마, 나는 자라고 있어요",223734393 ,9791164133055 ,3370,"헤티 판 더 레이트 외 지음, 유영미 옮김, 김수연 감수",북폴리오,20191227,"22,000","19,800","1,100점",13462,좋은부모
580,국내도서,거의 모든 일상 표현의 영어,303885495 ,9788960499751 ,14740,케빈 강.해나 변 지음,사람in,20221101,"20,000","18,000","1,000점",19182,외국어
581,국내도서,메달리스트 5,313375084 ,9791169478496 ,,츠루마이카다 지음,학산문화사(만화),20230320,"6,000","5,400",300점,4606,만화
582,국내도서,메달리스트 6,316430182 ,9791169478502 ,,츠루마이카다 지음,학산문화사(만화),20230511,"6,000","5,400",300점,4661,만화
583,국내도서,바다 100층짜리 집,45166402 ,9788966350278 ,74830,"이와이 도시오 글.그림, 김숙 옮김",북뱅크,20140925,"11,000","9,900",550점,23461,유아
584,국내도서,마루는 강쥐 1,318850889 ,9791191841466 ,7810,모죠 지음,문페이스,20230720,"16,000","14,400",800점,11131,만화
585,국내도서,남아 있는 나날,277439126 ,9788937463884 ,,"가즈오 이시구로 지음, 송은경 옮김",민음사,20210806,"14,000","12,600",700점,7578,소설/시/희곡
586,국내도서,랩 걸,101891199 ,9791159920967 ,3400,"호프 자렌 지음, 김희정 옮김",알마,20170217,"20,000","18,000","1,000점",24713,과학
587,국내도서,슈뻘맨의 숨은 과학 찾기 1,313311149 ,9791168415171 ,77400,"류수형 그림, 서후 글, 샌드박스 네트워크 외 감수, 슈뻘맨 원작",미래엔아이세움,20230323,"14,000","12,600",700점,9576,어린이
588,국내도서,아홉 살에 시작하는 똑똑한 초등신문,314863247 ,9791191836219 ,73710,신효원 지음,책장속북스,20230505,"17,500","15,750",870점,20183,어린이
589,국내도서,마법소녀 은퇴합니다 (리커버),349424389 ,9788936438739 ,3810,박서련 지음,창비,20220410,"14,000","12,600",700점,7199,소설/시/희곡
590,국내도서,코너스톤 셜록 홈즈 전집 세트 - 전9권,37596846 ,9791185546117 ,4840,"아서 코난 도일 지음, 바른번역 옮김, 박광규 감수",코너스톤,20160101,"22,000","19,800","1,100점",7854,소설/시/희곡
591,국내도서,Kreyszig 공업수학 (상),289558047 ,9791191679045 ,94410,"Erwin Kreyszig 지음, 서진헌 외 옮김",텍스트북스(TextBook),20220228,"35,000","35,000",0점,7536,대학교재/전문서적
592,국내도서,"어느 날, 내 죽음에 네가 들어왔다",293966952 ,9791191043723 ,3830,"세이카 료겐 지음, 김윤경 옮김",모모,20220509,"15,000","13,500",750점,14949,소설/시/희곡
593,국내도서,새의 선물,295486068 ,9788954687041 ,13810,은희경 지음,문학동네,20220603,"16,000","14,400",800점,9730,소설/시/희곡
594,국내도서,어떻게 살 것인가,23981862 ,9788965132288 ,3810,유시민 지음,생각의길,20130313,"15,000","13,500",750점,38999,인문학
595,국내도서,한 권으로 끝내는 토익 실전 LC + RC 1 (모의고사 문제집 + 해설집),315041298 ,9788965425915 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230703,"17,900","16,110",890점,14959,외국어
596,국내도서,아주 사소한 몸짓의 힘,217808790 ,9791160050738 ,3190,신경원 지음,북카라반,20191125,"6,000","5,400",300점,3880,자기계발
597,국내도서,계속 가보겠습니다,297926520 ,9791157062645 ,3330,임은정 지음,메디치미디어,20220722,"18,000","16,200",900점,13764,사회과학
598,국내도서,나 혼자만 레벨업 6,336006091 ,9791193821022 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,20220725,"16,000","14,400",800점,5419,만화
599,국내도서,눈물을 마시는 새 세트 - 전4권 (양장),399757 ,9788982735738 ,4810,이영도 지음,황금가지,20030118,"58,000","52,200","2,900점",10404,소설/시/희곡
600,국내도서,수급단타왕 수급매매 절대비기,77369522 ,9788962805581 ,3320,고명환 지음,메가스터디북스,20160222,"25,000","22,500","1,250점",8678,경제경영
601,국내도서,아내를 모자로 착각한 남자,89822465 ,9791159920257 ,3400,"올리버 색스 지음, 조석현 옮김, 이정호 그림",알마,20160818,"21,000","18,900","1,050점",26469,인문학
602,국내도서,전쟁은 여자의 얼굴을 하지 않았다,68068191 ,9788954637954 ,3890,"스베틀라나 알렉시예비치 지음, 박은정 옮김",문학동네,20151008,"16,000","14,400",800점,21279,에세이
603,국내도서,해커스 토플 리스닝 베이직 (Hackers TOEFL Listening Basic),199714683 ,9788965423058 ,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20230717,"19,500","17,550",970점,10645,외국어
604,국내도서,전지적 독자 시점 Part 1 01,287281261 ,9788934967316 ,4810,싱숑 지음,비채,20220121,"13,500","12,150",670점,10412,소설/시/희곡
605,국내도서,그림으로 그리는 생각정리의 기술 1,116389498 ,9791158950781 ,13320,"나가타 도요시 지음, 정지영 옮김",생각정리연구소,20170815,"4,400","3,960",220점,3899,자기계발
606,국내도서,초등수학 만점왕 어린이 스도쿠 : 초급 (스프링),297331409 ,8809565330193 ,1,베이직콘텐츠랩 지음,키즈프렌즈,20220711,"10,000","7,000",100점,5557,어린이
607,국내도서,Stick 스틱! (15주년 기념판),303136144 ,9788901266091 ,3320,"칩 히스.댄 히스 지음, 안진환.박슬라 옮김",웅진지식하우스,20221021,"19,000","17,100",950점,18015,경제경영
608,국내도서,남에게 보여주려고 인생을 낭비하지 마라,326484595 ,9791169850445 ,3100,"아르투어 쇼펜하우어 지음, 박제헌 옮김",페이지2(page2),20231030,"17,500","15,750",870점,58425,인문학
609,국내도서,여름은 오래 그곳에 남아,74920956 ,9788934972204 ,3830,"마쓰이에 마사시 지음, 김춘미 옮김",비채,20160819,"16,800","15,120",840점,19797,소설/시/희곡
610,국내도서,핑크펭귄,270011322 ,9791195936380 ,3320,"빌 비숍 지음, 안진환 옮김, 박재현 감수, 강규형 기획",스노우폭스북스,20210428,"15,000","13,500",750점,12295,경제경영
611,국내도서,패배의 신호,285290152 ,9791196554866 ,3860,"프랑수아즈 사강 지음, 장소미 옮김",녹색광선,20220107,"22,000","19,800","1,100점",9574,소설/시/희곡
612,국내도서,"해커스 토플 라이팅 인터미디엇 (Hackers TOEFL Writing Intermediate) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판",319335509 ,9788965426110 ,13740,David Cho 지음,해커스어학연구소(Hackers),20230630,"23,000","20,700","1,150점",7683,외국어
613,국내도서,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",328022956 ,9791193358146 ,3830,"이치조 미사키 지음, 김윤경 옮김",모모,20231113,"15,000","13,500",750점,13773,소설/시/희곡
614,국내도서,셰익스피어 4대 비극 세트 : 햄릿.오셀로.맥베스.리어 왕 - 전4권,20908675 ,9788937486111 ,14800,"윌리엄 셰익스피어 지음, 최종철 옮김",민음사,20121106,"22,800","20,520","1,140점",13924,소설/시/희곡
615,국내도서,돌이킬 수 있는,175316311 ,9791189015381 ,3810,문목하 지음,아작,20181205,"14,800","13,320",740점,13172,소설/시/희곡
616,국내도서,만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),331413105 ,9791190538510 ,,김혜남 지음,메이븐,20221111,"17,200","15,480",860점,28430,인문학
617,국내도서,해커스 토플 액츄얼 테스트 리스닝 (Hackers TOEFL Actual Test Listening),199652716 ,9788965423072 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230724,"19,500","17,550",970점,9509,외국어
618,국내도서,군중심리,280895774 ,9791139700114 ,,"귀스타브 르 봉 지음, 강주헌 옮김",현대지성,20211008,"12,000","10,800",600점,9091,인문학
619,국내도서,혼자 공부하는 C 언어,316888980 ,9791169210911 ,94000,서현우 지음,한빛미디어,20230518,"26,000","23,400","1,300점",7734,컴퓨터/모바일
620,국내도서,마루는 강쥐 2,327556882 ,9791191841565 ,7810,모죠 지음,문페이스,20231116,"16,000","14,400",800점,9236,만화
621,국내도서,[세트] 돈키호테 - 전2권,49320142 ,,4870,"미겔 데 세르반테스 사아베드라 지음, 안영옥 옮김",열린책들,20141115,"35,600","32,040","1,780점",10702,소설/시/희곡
622,국내도서,소년이 온다,56048144 ,,,한강 지음,,20140519,"12,000","18,000",600점,912199,
623,국내도서,눈사람 자살 사건,186384394 ,9791188710348 ,3810,최승호 지음,달아실,20190312,"13,000","11,700",650점,12211,소설/시/희곡
624,국내도서,읽으면서 바로 써먹는 어린이 수수께끼,240535049 ,9791158681746 ,73710,한날 지음,파란정원,20200525,"12,000","10,800",600점,12923,어린이
625,국내도서,패턴과 구조 영문법,249740832 ,9791190768009 ,3700,윤규철 지음,BOOK귤,20200901,"19,000","19,000",0점,6014,외국어
626,국내도서,윤동주 전 시집 : 하늘과 바람과 별과 시,289183005 ,9791157956357 ,3810,"윤동주 지음, 윤동주 100년 포럼 엮음",스타북스,20220216,"13,000","11,700",650점,11157,소설/시/희곡
627,국내도서,슈뻘맨의 숨은 과학 찾기 2,323595999 ,9791168415188 ,77400,"류수형 그림, 서후 글, 샌드박스 네트워크 외 감수, 슈뻘맨 원작",미래엔아이세움,20230829,"14,000","12,600",700점,9695,어린이
628,국내도서,마음,86469018 ,9788932317960 ,4830,"나쓰메 소세키 지음, 송태욱 옮김",현암사,20160625,"13,000","11,700",650점,13025,소설/시/희곡
629,국내도서,천사 도감,299520622 ,9791160078138 ,13650,"안제미 라비올로 지음, 이리스 비아지오 그림, 이미영 옮김",한즈미디어(한스미디어),20220811,"5,000","4,500",250점,4051,예술/대중문화
630,국내도서,랑과 나의 사막,303951831 ,9791167901354 ,4810,천선란 지음,현대문학,20221025,"15,000","13,500",750점,8150,소설/시/희곡
631,국내도서,읽으면서 바로 써먹는 어린이 세계사 퀴즈 1,318646396 ,9791158682637 ,73030,한날 지음,파란정원,20230620,"13,000","11,700",650점,10491,어린이
632,국내도서,"해커스 토플 라이팅 베이직 (Hackers TOEFL Writing Basic) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판",319335316 ,9788965426097 ,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20230630,"20,000","18,000","1,000점",7516,외국어
633,국내도서,살육에 이르는 병,85572855 ,9788952776044 ,3830,"아비코 다케마루 지음, 권일영 옮김",검은숲,20160701,"15,000","13,500",750점,11179,소설/시/희곡
634,국내도서,생활영어 문법패턴 + 장소별 여행영어 519,308319165 ,9791187158424 ,,Mike Hwang 외 20명 지음,마이클리시(Miklish),20230114,"1,500","1,350",70점,8450,외국어
635,국내도서,메달리스트 7,318301130 ,9791141103606 ,,츠루마이카다 지음,학산문화사(만화),20230608,"6,000","5,400",300점,4655,만화
636,국내도서,라틴어 수업,323084753 ,9788965965879 ,3100,한동일 지음,흐름출판,20230815,"18,000","16,200",900점,8023,인문학
637,국내도서,"시선으로부터,",241313700 ,9788954672214 ,3810,정세랑 지음,문학동네,20200605,"14,000","12,600",700점,36144,소설/시/희곡
638,국내도서,변신,577204 ,9788954600200 ,3850,"프란츠 카프카 지음, 이재황 옮김, 루이스 스카파티 그림",문학동네,20050730,"11,000","9,900",550점,21625,소설/시/희곡
639,국내도서,읽으면서 바로 써먹는 어린이 사자성어,269447915 ,9791158681944 ,73710,한날 지음,파란정원,20210420,"12,000","10,800",600점,11603,어린이
640,국내도서,진짜 하루만에 이해하는 반도체 산업,309273964 ,9791191590128 ,3320,박진성 지음,T.W.I.G(티더블유아이지)(주),20230206,"23,800","21,420","1,190점",9022,경제경영
641,국내도서,괴수 8호 5,339235541 ,9791136755278 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220129,"6,000","5,400",300점,8806,만화
642,국내도서,무진기행,965741 ,9788937461491 ,4800,김승옥 지음,민음사,20070803,"10,000","9,000",500점,14877,소설/시/희곡
643,국내도서,스즈키 바이올린 교본 3,11671573 ,9788903411130 ,93670,세광음악 편집부 엮음,세광음악출판사,20110514,"12,000","10,800",600점,13934,예술/대중문화
644,국내도서,마음챙김의 시,251080776 ,9791190382267 ,3810,류시화 엮음,수오서재,20200917,"13,000","11,700",650점,35785,소설/시/희곡
645,국내도서,겨울 이불,307222045 ,9788936455965 ,77810,안녕달 지음,창비,20230109,"16,000","14,400",800점,10686,유아
646,국내도서,그리고 아무도 없었다,350931 ,9788938201010 ,4800,"애거서 크리스티 지음, 이가형 옮김",해문출판사,20020525,"12,000","10,800",600점,28020,소설/시/희곡
647,국내도서,식탁 위의 세계사,17262917 ,9788936452056 ,43900,이영숙 지음,창비,20120529,"14,000","12,600",700점,27279,청소년
648,국내도서,우리는 왜 잠을 자야 할까,184006846 ,9788932919584 ,3510,"매슈 워커 지음, 이한음 옮김",사람의집,20190225,"23,000","20,700","1,150점",13052,과학
649,국내도서,나도 손글씨 바르게 쓰면 소원이 없겠네,210878664 ,9791188007394 ,14640,유한빈(펜크래프트) 지음,한빛라이프,20191009,"12,000","10,800",600점,14019,건강/취미
650,국내도서,우리 아기 오감발달 시원한 바닷가 사운드북,271419171 ,8809264181768 ,1,"샘 태플린 지음, 페데리카 아이오사 그림",어스본코리아,20210514,"19,800","15,840",590점,14179,유아
651,국내도서,위저드 베이커리,291031965 ,9788936434601 ,43810,구병모 지음,창비,20220327,"15,000","13,500",750점,9387,청소년
652,국내도서,나와 너의 365일,313170656 ,9791192579450 ,3830,"유이하 지음, 김지연 옮김",모모,20230314,"15,500","13,950",770점,8219,소설/시/희곡
653,국내도서,천년의 사랑,25857496 ,9788998441029 ,3810,양귀자 지음,쓰다,20130420,"15,000","13,500",750점,7568,소설/시/희곡
654,국내도서,감정에 이름을 붙여 봐,287595314 ,9791197494222 ,73810,"이라일라 지음, 박현주 그림",파스텔하우스,20220124,"14,000","12,600",700점,11445,어린이
655,국내도서,수박 수영장,63653893 ,9788936446819 ,77810,안녕달 글.그림,창비,20150727,"14,000","12,600",700점,31650,유아
656,국내도서,당신이 옳다,169387318 ,9788965746669 ,3180,정혜신 지음,해냄,20181010,"17,500","15,750",870점,45776,인문학
657,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading,175769967 ,9788917230567 ,14740,ETS 엮음,(주)YBM(와이비엠),20181217,"17,800","16,020",890점,32958,외국어
658,국내도서,엔드 오브 타임,262947320 ,9791164137411 ,3420,"브라이언 그린 지음, 박병철 옮김",와이즈베리,20210215,"22,000","19,800","1,100점",13677,과학
659,국내도서,가라오케 가자!,292511593 ,9788954685696 ,7830,"와야마 야마 지음, 현승희 옮김",문학동네,20220414,"8,500","7,650",420점,19613,만화
660,국내도서,사카모토 데이즈 6,301133817 ,9791169189248 ,,스즈키 유우토 지음,대원씨아이(만화),20220926,"6,000","5,400",300점,12500,만화
661,국내도서,이끼숲,315688137 ,9791191824216 ,3810,천선란 지음,자이언트북스,20230504,"15,800","14,220",790점,9783,소설/시/희곡
662,국내도서,10배의 법칙,322923682 ,9788960519947 ,3190,"그랜트 카돈 지음, 최은아 옮김",부키,20230828,"18,500","16,650",920점,9500,자기계발
663,국내도서,디아스포라 기행,324756703 ,9791192836270 ,3830,"서경식 지음, 김혜신.최재혁 옮김",돌베개,20230920,"16,800","15,120",840점,5687,인문학
